top_n,embedding_index,source_csv_row,true_label,pred_label,outer_fold,max_logit_level_score,uncalibrated_confidence_clipped_score,platt_confidence,correct,top_prompt_id_for_pred_class,top_prompt_class,top_prompt_text
3,62,62,deep_water,deep_water,2,0.21099743247032166,0.21099743247032166,0.6552197556631807,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
3,63,63,deep_water,deep_water,1,0.2101128101348877,0.2101128101348877,0.626159374,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
3,64,64,deep_water,deep_water,2,0.25592344999313354,0.25592344999313354,0.6609066134466811,1,2,deep_water,"a satellite image of deep blue water (sensor: aerial, environment: lake, ablation: hydrology)"
3,65,65,deep_water,deep_water,2,0.2462049275636673,0.2462049275636673,0.6596802779480089,1,2,deep_water,"a satellite image of deep blue water (sensor: aerial, environment: lake, ablation: hydrology)"
3,66,66,deep_water,submerged_aquatic_vegetation,5,0.2209436595439911,0.2209436595439911,0.6454303070674592,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,67,67,deep_water,deep_water,2,0.20258361101150513,0.20258361101150513,0.6541496922146447,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
3,68,68,deep_water,deep_water,4,0.2142958790063858,0.2142958790063858,0.6518623538337641,1,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
3,69,69,turbid,submerged_aquatic_vegetation,2,0.21517854928970337,0.21517854928970337,0.6557509230814107,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
3,70,70,turbid,rocky_bed,2,0.21007466316223145,0.21007466316223145,0.6551024751160849,0,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
3,71,71,turbid,submerged_aquatic_vegetation,1,0.21169501543045044,0.21169501543045044,0.626324258,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,72,72,turbid,emergent_vegetation,1,0.20683744549751282,0.20683744549751282,0.6258179490148783,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,73,73,turbid,emergent_vegetation,1,0.21303224563598633,0.21303224563598633,0.6264635902356046,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,74,74,turbid,emergent_vegetation,3,0.21377326548099518,0.21377326548099518,0.6337191987017905,0,50,emergent_vegetation,"an aerial orthophoto showing emergent reed beds (sensor: aerial, environment: lake, ablation: sensor)"
3,75,75,turbid,submerged_aquatic_vegetation,5,0.17988444864749908,0.17988444864749908,0.6408150101483393,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,76,76,turbid,submerged_aquatic_vegetation,5,0.20284222066402435,0.20284222066402435,0.6433988748962314,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,77,77,turbid,submerged_aquatic_vegetation,5,0.18629246950149536,0.18629246950149536,0.641537054,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,78,78,turbid,submerged_aquatic_vegetation,3,0.21887844800949097,0.21887844800949097,0.6343902289565564,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
3,79,79,turbid,emergent_vegetation,4,0.2127123922109604,0.2127123922109604,0.6516520247939398,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,80,80,turbid,emergent_vegetation,1,0.20427000522613525,0.20427000522613525,0.6255502309508263,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,81,81,turbid,emergent_vegetation,3,0.2092389166355133,0.2092389166355133,0.6331227639608679,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,82,82,turbid,submerged_aquatic_vegetation,1,0.20791226625442505,0.20791226625442505,0.6259300023525657,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,83,83,turbid,submerged_aquatic_vegetation,2,0.22466447949409485,0.22466447949409485,0.656954568,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
3,84,84,turbid,submerged_aquatic_vegetation,5,0.1831330806016922,0.1831330806016922,0.6411811397184255,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,85,85,turbid,submerged_aquatic_vegetation,2,0.22097057104110718,0.22097057104110718,0.6564860962525926,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,86,86,turbid,rocky_bed,1,0.21501541137695312,0.21501541137695312,0.6266701868541412,0,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
3,87,87,turbid,submerged_aquatic_vegetation,5,0.20769575238227844,0.20769575238227844,0.6439440719273822,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,88,88,turbid,turbid,3,0.20239371061325073,0.20239371061325073,0.6322215935046783,1,17,turbid,"a satellite image of muddy brown water (sensor: aerial, environment: coast, ablation: hydrology)"
3,89,89,turbid,deep_water,3,0.17288503050804138,0.17288503050804138,0.6283262641241515,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
3,90,90,turbid,submerged_aquatic_vegetation,4,0.23877862095832825,0.23877862095832825,0.6551067390620297,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,91,91,turbid,submerged_aquatic_vegetation,2,0.22980502247810364,0.22980502247810364,0.6576059967000897,0,71,submerged_aquatic_vegetation,"aquatic plants seen through transparent water, with soft irregular underwater texture (sensor: aerial, environment: coast, ablation: context)"
3,92,92,turbid,submerged_aquatic_vegetation,2,0.19834397733211517,0.19834397733211517,0.6536099061916906,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,93,93,turbid,submerged_aquatic_vegetation,5,0.23069405555725098,0.23069405555725098,0.6465223801748353,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,94,94,turbid,emergent_vegetation,3,0.19227412343025208,0.19227412343025208,0.6308876590437014,0,55,emergent_vegetation,"emergent vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
3,95,95,turbid,submerged_aquatic_vegetation,1,0.23094668984413147,0.23094668984413147,0.6283281483053856,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,96,96,turbid,deep_water,3,0.21457381546497345,0.21457381546497345,0.6338244581664036,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
3,97,97,turbid,submerged_aquatic_vegetation,4,0.2184360921382904,0.2184360921382904,0.6524120040699084,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,98,98,turbid,submerged_aquatic_vegetation,3,0.2147083580493927,0.2147083580493927,0.6338421471015273,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,99,99,turbid,submerged_aquatic_vegetation,2,0.20327430963516235,0.20327430963516235,0.6542375937338536,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,100,100,turbid,submerged_aquatic_vegetation,2,0.22506225109100342,0.22506225109100342,0.6570049959551149,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,101,101,turbid,submerged_aquatic_vegetation,5,0.20722684264183044,0.20722684264183044,0.6438914155716436,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,102,102,turbid,turbid,1,0.23103739321231842,0.23103739321231842,0.6283375791652874,1,17,turbid,"a satellite image of muddy brown water (sensor: aerial, environment: coast, ablation: hydrology)"
3,103,103,turbid,submerged_aquatic_vegetation,4,0.21235191822052002,0.21235191822052002,0.6516041360242867,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,104,104,turbid,submerged_aquatic_vegetation,4,0.20277653634548187,0.20277653634548187,0.6503309328604023,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,105,105,turbid,submerged_aquatic_vegetation,4,0.2228231281042099,0.2228231281042099,0.652993979,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,106,106,turbid,submerged_aquatic_vegetation,2,0.21380993723869324,0.21380993723869324,0.6555770979303549,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
3,107,107,turbid,submerged_aquatic_vegetation,1,0.22523872554302216,0.22523872554302216,0.6277344677806961,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,108,108,turbid,turbid,3,0.20027531683444977,0.20027531683444977,0.6319425196610584,1,26,turbid,"turbid water next to port structures or boats (sensor: aerial, environment: coast, ablation: context)"
3,109,109,turbid,emergent_vegetation,3,0.20210270583629608,0.20210270583629608,0.6321832622388153,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,110,110,turbid,deep_water,3,0.1975327730178833,0.1975327730178833,0.6315810900137449,0,6,deep_water,"an NLS lake image showing deep water with no visible bottom (sensor: NLS, environment: lake, ablation: sensor)"
3,111,111,turbid,emergent_vegetation,4,0.20188099145889282,0.20188099145889282,0.6502117455536596,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,112,112,turbid,emergent_vegetation,2,0.2070954144001007,0.2070954144001007,0.6547236948067401,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
3,113,113,turbid,rocky_bed,1,0.20049093663692474,0.20049093663692474,0.625156031,0,36,rocky_bed,"an NLS lake image with visible rocky substrate (sensor: NLS, environment: lake, ablation: sensor)"
3,114,114,turbid,submerged_aquatic_vegetation,4,0.223026842,0.223026842,0.6530209925677439,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,115,115,turbid,deep_water,1,0.22152617573738098,0.22152617573738098,0.6273481215851456,0,6,deep_water,"an NLS lake image showing deep water with no visible bottom (sensor: NLS, environment: lake, ablation: sensor)"
3,116,116,turbid,submerged_aquatic_vegetation,4,0.21845723688602448,0.21845723688602448,0.6524148101832918,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,117,117,turbid,submerged_aquatic_vegetation,4,0.20098420977592468,0.20098420977592468,0.6500923748365296,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,118,118,turbid,submerged_aquatic_vegetation,5,0.22177432477474213,0.22177432477474213,0.6455234033024932,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,119,119,turbid,submerged_aquatic_vegetation,1,0.20174966752529144,0.20174966752529144,0.6252873497211109,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,120,120,turbid,submerged_aquatic_vegetation,1,0.1982412040233612,0.1982412040233612,0.6249212799922167,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,121,121,turbid,deep_water,5,0.21054576337337494,0.21054576337337494,0.6442640398230155,0,6,deep_water,"an NLS lake image showing deep water with no visible bottom (sensor: NLS, environment: lake, ablation: sensor)"
3,122,122,turbid,submerged_aquatic_vegetation,1,0.18547433614730835,0.18547433614730835,0.6235879938462771,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,123,123,turbid,submerged_aquatic_vegetation,5,0.18495047092437744,0.18495047092437744,0.641385893,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,124,124,turbid,submerged_aquatic_vegetation,5,0.2108267843723297,0.2108267843723297,0.6442955827963973,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
3,125,125,turbid,submerged_aquatic_vegetation,3,0.1793641746044159,0.1793641746044159,0.6291830015910351,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,126,126,turbid,submerged_aquatic_vegetation,3,0.17585262656211853,0.17585262656211853,0.6287187699579594,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,127,127,turbid,submerged_aquatic_vegetation,4,0.1853584498167038,0.1853584498167038,0.6480094198041285,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
3,128,128,turbid,submerged_aquatic_vegetation,5,0.1952282339334488,0.1952282339334488,0.6425428473650682,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
